rn,distribution_share,sum_distribution_share,running_approximate_distribution_usd,sum_approximate_distribution_usd,distribution_token,receiver_type,account,balance_before_event,pool_share,approximate_distribution_usd,is_contract,contract_name,has_redeemed,redemption_usd,redemption_bonus_usd,approximate_distribution_before_redemption_bonus_usd
1084,0.0000012721592789564785,1.0000000000000009,3372058.7482862435,3373254.04556872,GLV,CONTRACT,0x698d6f95b09cfcd21caa9761d766f37dde6d080f,3.2242709380287407,9.97461202314161e-8,4.291316434347727,true,,false,,,4.291316434347727
1085,0.00000126808816507848,1.0000000000000009,3372063.0258697765,3373254.04556872,GLV,CONTRACT,0x3289ed94a2309342ccfb267d3daf27ea80520f92,3.213952753522,9.942691663712742e-8,4.277583532988798,true,,false,,,4.277583532988798
1086,0.0000012676279940560942,1.0000000000000009,3372067.301901036,3373254.04556872,GLV,CONTRACT,0x6e68bf95129607f166326261a1b131fcce41bec8,3.212786456126269,9.939083603394731e-8,4.276031259225881,true,,false,,,4.276031259225881
1087,0.0000012659199219635387,1.0000000000000009,3372071.572170534,3373254.04556872,GLV,CONTRACT,0xd614d422c8ca4ab2b50284e02f37494bf498cd22,3.208457369903196,9.925691132253246e-8,4.2702694981295455,true,,false,,,4.2702694981295455
1088,0.000001264527942356589,1.0000000000000009,3372075.8377445317,3373254.04556872,GLV,CONTRACT,0x648a10daebb728749046d3b4931eec90e1a5b325,3.204929415921916,9.914777045665882e-8,4.265573997289053,true,,false,,,4.265573997289053
1089,0.0000012618096342250011,1.0000000000000009,3372080.094148985,3373254.04556872,GLV,CONTRACT,0x7c15ec5227219aec5c1f2c24d41b0b44900475f5,3.198039899762843,9.893463622558848e-8,4.256404453387072,true,,false,,,4.256404453387072
1090,0.0000012540352271851072,1.0000000000000009,3372084.3243283886,3373254.04556872,GLV,CONTRACT,0xdabe10007167028f7f624cc6af71198271c897b0,3.1783357675100814,9.832506873497886e-8,4.230179403387852,true,,false,,,4.230179403387852
1091,0.000001241258100224335,1.0000000000000009,3372088.5114072966,3373254.04556872,GLV,CONTRACT,0x6a48e336f8b51b7a4764710a21feace27ae9712e,3.1459523075042597,9.732325326806132e-8,4.187078908176681,true,,false,,,4.187078908176681
1092,0.0000012400684033718759,1.0000000000000009,3372092.694473055,3373254.04556872,GLV,CONTRACT,0xfe90eefa67f7055c4fe59ff51e147645f094bd58,3.14293703650015,9.722997277461429e-8,4.183065758456124,true,,false,,,4.183065758456124
1093,0.0000012367720629317414,1.0000000000000009,3372096.86641942,3373254.04556872,GLV,CONTRACT,0xbb23dac56793010fbdb5eaf6ba38c94bd38b6885,3.1345825050678173,9.697151679720313e-8,4.171946364730868,true,,false,,,4.171946364730868
1094,0.0000012364930377699781,1.0000000000000009,3372101.037424562,3373254.04556872,GLV,CONTRACT,0x301419ecc366dfad65bc6863f137c537e4bf09a9,3.133875319470123,9.694963928721427e-8,4.171005141975135,true,,false,,,4.171005141975135
1095,0.0000012329525176288274,1.0000000000000009,3372105.19648663,3373254.04556872,GLV,CONTRACT,0x14a3c615367ba7ef8cd33dc232bcf7d9a2291a2f,3.12490191780144,9.66720379258732e-8,4.15906206808558,true,,false,,,4.15906206808558
1096,0.0000012274236487655138,1.0000000000000009,3372109.3368984186,3373254.04556872,GLV,CONTRACT,0x5d0dd750225a330a76a3a0ca2c13e569d1149fc2,3.1108890724832214,9.623853621936033e-8,4.140411788824989,true,,false,,,4.140411788824989
1097,0.0000012257051301461373,1.0000000000000009,3372113.4715132075,3373254.04556872,GLV,CONTRACT,0x8689a76ccca5780412bbd3769f3795f25bf3e7d2,3.1065335096755025,9.610379242771116e-8,4.134614788939792,true,,false,,,4.134614788939792
1098,0.0000012230899134162184,1.0000000000000009,3372117.597306206,3373254.04556872,GLV,CONTRACT,0x5d84969385791e9bf7e61332cb88dd6fa9425026,3.0999052773162337,9.589874127830819e-8,4.125792998525554,true,,false,,,4.125792998525554
1099,0.0000012150867987262882,1.0000000000000009,3372121.6961026653,3373254.04556872,GLV,CONTRACT,0x4dba0d6e21ca31a84f5f5112872d7c34272e7399,3.079621488536562,9.527124151998988e-8,4.098796459520597,true,,false,,,4.098796459520597
1100,0.0000012149264801318885,1.0000000000000009,3372125.7943583294,3373254.04556872,GLV,CONTRACT,0xb920a5839029c0c85b0ac71e03057a849d23a5bf,3.07921516317047,9.525867142907685e-8,4.0982556641734575,true,,false,,,4.0982556641734575
1101,0.000001211770803971512,1.0000000000000009,3372129.881969096,3373254.04556872,GLV,CONTRACT,0x45e2bbbc5f1f06a17f24c7b6e0521201d391f397,3.0712171435026194,9.501124450784845e-8,4.087610766798963,true,,false,,,4.087610766798963
1102,0.0000011988582314952293,1.0000000000000009,3372133.9260224756,3373254.04556872,GLV,CONTRACT,0x6fff5a808d23aaa85cc0004812f51103a8004a60,3.038490398621571,9.399880917209975e-8,4.044053379454644,true,,false,,,4.044053379454644
1103,0.0000011904263383051435,1.0000000000000009,3372137.941632937,3373254.04556872,GLV,CONTRACT,0x597a4e66c309701b346926701274fbbb9bbccb91,3.0171198763803178,9.33376902023064e-8,4.015610461639383,true,,false,,,4.015610461639383
1104,0.000001187192180524837,1.0000000000000009,3372141.946333763,3373254.04556872,GLV,CONTRACT,0xb046b28d90a6d709309823206c7a0ecadd36beaf,3.0089229460803666,9.308410977716776e-8,4.004700825822956,true,,false,,,4.004700825822956
1105,0.0000011868093241130441,1.0000000000000009,3372145.949743117,3373254.04556872,GLV,CONTRACT,0x3fa5db10208968abf88c44158ea74a8d511483eb,3.0079526015469416,9.305409117626318e-8,4.003409353883004,true,,false,,,4.003409353883004
1106,0.0000011838293908745313,1.0000000000000009,3372149.9431003993,3373254.04556872,GLV,CONTRACT,0x2e54de69fd0a8032cc854e82fe4745857a0e103c,3.0004,9.282044372031402e-8,3.993357282030666,true,,false,,,3.993357282030666
1107,0.000001183671567998798,1.0000000000000009,3372153.935925305,3373254.04556872,GLV,CONTRACT,0x46ddc6ad1537dccaaf81b2b6efac205cd3ea7dbf,3,9.280806931107255e-8,3.992824905376616,true,,false,,,3.992824905376616
1108,0.0000011768951024270153,1.0000000000000009,3372157.90589147,3373254.04556872,GLV,CONTRACT,0x48cf286cc5a14959094c7c0f961cf73192960615,2.98282513725516,9.227674736039547e-8,3.9699661654719423,true,,false,,,3.9699661654719423
1109,0.0000011743690144234574,1.0000000000000009,3372161.867336499,3373254.04556872,GLV,CONTRACT,0xb4f4c89ce0f2e27107817d41514b464b6f0473ac,2.9764228004790168,9.207868452197109e-8,3.961445028894478,true,,false,,,3.961445028894478
1110,0.0000011739901301543615,1.0000000000000009,3372165.827503455,3373254.04556872,GLV,CONTRACT,0x204e6bca626a7ad881a2ce659b26aa06b42c0c81,2.975462523288944,9.204897736463305e-8,3.9601669560009483,true,,false,,,3.9601669560009483
1111,0.0000011688207004856117,1.0000000000000009,3372169.7702326113,3373254.04556872,GLV,CONTRACT,0x07975d6b6985f544874f5b2373174cec56a02aca,2.9623606718754907,9.164365818660533e-8,3.942729156457555,true,,false,,,3.942729156457555
1112,0.0000011501211274967502,1.0000000000000009,3372173.6498833573,3373254.04556872,GLV,CONTRACT,0xa8a4595957fa4055f81015e04d6b1bd6fbb3baf1,2.9149668504107837,9.017748183080095e-8,3.87965074622247,true,,false,,,3.87965074622247
1113,0.0000011440000315883745,1.0000000000000009,3372177.508886092,3373254.04556872,GLV,CONTRACT,0x40d1bf27c134b05928c1bb497c1740e5e56e234a,2.899453013446555,8.969754541204867e-8,3.8590027346862277,true,,false,,,3.8590027346862277
1114,0.0000011415410377578642,1.0000000000000009,3372181.359594016,3373254.04556872,GLV,CONTRACT,0xed347c555cad6699a88d70c0733c3e492c460cdd,2.893220725968362,8.950474322263447e-8,3.85070792379943,true,,false,,,3.85070792379943
1115,0.000001138916969441129,1.0000000000000009,3372185.2014502906,3373254.04556872,GLV,CONTRACT,0x4b63c04077d54fa38cb5ad17fa590b2618825fa6,2.886570059378884,8.929899804736742e-8,3.841856274734155,true,,false,,,3.841856274734155
1116,0.0000011384083793291555,1.0000000000000009,3372189.0415909616,3373254.04556872,GLV,CONTRACT,0x0679c86fbd6483be785b7c5eb620a9d0eb54fd61,2.8852810444382784,8.925912105138385e-8,3.840140671081404,true,,false,,,3.840140671081404
1117,0.0000011355758021860418,1.0000000000000009,3372192.8721766304,3373254.04556872,GLV,CONTRACT,0x855b10b4d87f313effb3efa44abd2284df29bf7e,2.8781019149744287,8.90370273364258e-8,3.83058566877401,true,,false,,,3.83058566877401
1118,0.0000011355164610175578,1.0000000000000009,3372196.7025621263,3373254.04556872,GLV,CONTRACT,0x2e6c84b120028c192328da95ffd19480e6abe522,2.877951515564436,8.903237457680349e-8,3.8303854959373527,true,,false,,,3.8303854959373527
1119,0.0000011334242830189618,1.0000000000000009,3372200.5258901743,3373254.04556872,GLV,CONTRACT,0xedfb130e72b26ac9bcfa0a721249b546cce65274,2.8726489179812233,8.886833329545965e-8,3.823328048039539,true,,false,,,3.823328048039539
1120,0.0000011289796502098708,1.0000000000000009,3372204.334225347,3373254.04556872,GLV,CONTRACT,0x633033da21a9ece772f39fbc34a0d2dcfda325bb,2.861384054662916,8.851984322358458e-8,3.8083351724352053,true,,false,,,3.8083351724352053
1121,0.0000011267535139401521,1.0000000000000009,3372208.135051196,3373254.04556872,GLV,CONTRACT,0xaf73a12f71de5a8e93891a21e3682c3e661fe010,2.855741941605789,8.834529868369565e-8,3.800825849257389,true,,false,,,3.800825849257389
1122,0.0000011254384544342696,1.0000000000000009,3372211.9314410156,3373254.04556872,GLV,CONTRACT,0x03662cf76ad716210abe598a27bf71cbf32b69ff,2.852408940607617,8.824218888781159e-8,3.7963898194590073,true,,false,,,3.7963898194590073
1123,0.0000011207222569144457,1.0000000000000009,3372215.711921903,3373254.04556872,GLV,CONTRACT,0xce6996f89245db5e30158c84a8bd8f11b89b470e,2.8404558001064966,8.787240625710725e-8,3.7804808870955604,true,,false,,,3.7804808870955604
1124,0.0000011115901878502266,1.0000000000000009,3372219.461598001,3373254.04556872,GLV,CONTRACT,0xac24db19f94c7f19285e99900167653933bf7772,2.8173106913336508,8.715638863737306e-8,3.7496760981802706,true,,false,,,3.7496760981802706
1125,0.0000011056575011688441,1.0000000000000009,3372223.19126164,3373254.04556872,GLV,CONTRACT,0x4e8fd60c592a7758f8e317ac56dd8db054888fb4,2.8022743750738637,8.669122481016589e-8,3.729663638831205,true,,false,,,3.729663638831205
1126,0.0000011019989476207378,1.0000000000000009,3372226.908584048,3373254.04556872,GLV,CONTRACT,0xead03ede0c8573840272d55dabb0e275499d0f3b,2.793001819289766,8.640436881019878e-8,3.7173224082741254,true,,false,,,3.7173224082741254
1127,0.0000011018075536049456,1.0000000000000009,3372230.6252608355,3373254.04556872,GLV,CONTRACT,0x25251c232c5ca8795578d43b29de2106be344819,2.7925167336774224,8.638936219048804e-8,3.716676787636057,true,,false,,,3.716676787636057
1128,0.0000010987682449640086,1.0000000000000009,3372234.331685263,3373254.04556872,GLV,CONTRACT,0x7e8577faf89e8571af089f6cf279b388810460b9,2.784813645955018,8.615105929073799e-8,3.7064244274672844,true,,false,,,3.7064244274672844
1129,0.0000010950865831165558,1.0000000000000009,3372238.02569051,3373254.04556872,GLV,CONTRACT,0x589b8e6b8dfbb720ca12ea2bad0ca76bbfafb8ad,2.7754825224905657,8.58623914396583e-8,3.694005246745948,true,,false,,,3.694005246745948
1130,0.0000010896214586958433,1.0000000000000009,3372241.701260504,3373254.04556872,GLV,CONTRACT,0x4369ec6fb694dba7fe4630640ad7d9416cde60da,2.761631236622598,8.543388774003102e-8,3.6755699936842436,true,,false,,,3.6755699936842436
1131,0.0000010823149218165972,1.0000000000000009,3372245.3521836926,3373254.04556872,GLV,CONTRACT,0x3220ef4edf495025df799516759a6cebc56ff0a6,2.743112915130093,8.486100451849732e-8,3.650923188597229,true,,false,,,3.650923188597229
1132,0.0000010732204879206423,1.0000000000000009,3372248.9724290455,3373254.04556872,GLV,CONTRACT,0x107ce2d585a219c4963448e9dcd03e623dfea8b8,2.7200631921955534,8.414793775726072e-8,3.620245352665542,true,,false,,,3.620245352665542
1133,0.0000010693263584560402,1.0000000000000009,3372252.57953851,3373254.04556872,GLV,CONTRACT,0xa2dfa58b075b112668d3a3ed83b128b4162dd7a4,2.71019357235366,8.384261096980726e-8,3.6071094646951045,true,,false,,,3.6071094646951045
1134,0.000001069118349617312,1.0000000000000009,3372256.185946308,3373254.04556872,GLV,CONTRACT,0xa5df28908a4caef561ce60b68bda140f7e8e596e,2.7096663766914038,8.382630163261955e-8,3.606407798038351,true,,false,,,3.606407798038351
1135,0.0000010659720431792806,1.0000000000000009,3372259.7817408154,3373254.04556872,GLV,CONTRACT,0xa3b098672e53f5c3749e0a6d10e9782d44b254ab,2.701692104461437,8.357960936267817e-8,3.5957945071176627,true,,false,,,3.5957945071176627
1136,0.0000010579833210980663,1.0000000000000009,3372263.3505873336,3373254.04556872,GLV,CONTRACT,0x60f2dcc6b5a103ffa81d7319b5cec7bc3fc24dea,2.6814447935590033,8.295323808481287e-8,3.5688465180382827,true,,false,,,3.5688465180382827
1137,0.0000010541458043466731,1.0000000000000009,3372266.9064889327,3373254.04556872,GLV,CONTRACT,0xeee7018b270d05ef5a8fcb4e15c3597f01dafc6d,2.6717186578931416,8.265235012714414e-8,3.5559015991317073,true,,false,,,3.5559015991317073
1138,0.0000010524958028942333,1.0000000000000009,3372270.4568246575,3373254.04556872,GLV,CONTRACT,0xcd58534937a419a7201a0cf24b71a2a7eec0f1f8,2.667536750942645,8.252297855710609e-8,3.550335725057071,true,,false,,,3.550335725057071
1139,0.0000010491680570346603,1.0000000000000009,3372273.9959350503,3373254.04556872,GLV,CONTRACT,0xd64006b33bad95c956c736a12ba06fef7fd17e61,2.6591026228883594,8.226206017675922e-8,3.5391103928736416,true,,false,,,3.5391103928736416
1140,0.000001038348874097399,1.0000000000000009,3372277.4985495904,3373254.04556872,GLV,CONTRACT,0x7af1a8ed846316c192d4418711134c76c1bbddef,2.6316815462237746,8.141376111553556e-8,3.5026145402607765,true,,false,,,3.5026145402607765
1141,0.000001033226612691323,1.0000000000000009,3372280.9838854414,3373254.04556872,GLV,CONTRACT,0x4a325d44db9f9cb81d1e97d4e8f887c6a3a17676,2.6186992421508566,8.101214025679662e-8,3.4853358512502703,true,,false,,,3.4853358512502703
1142,0.000001027364071430225,1.0000000000000009,3372284.4494454516,3373254.04556872,GLV,CONTRACT,0xa59307173b24ece291093982109a09a1e736f3c2,2.603840708534958,8.055247631756821e-8,3.465560010223958,true,,false,,,3.465560010223958
1143,0.0000010258470570000497,1.0000000000000009,3372287.909888187,3373254.04556872,GLV,CONTRACT,0x575df9842826e57b11489865eb5e7bbaca8aa5fb,2.5999958554409357,8.043353185342124e-8,3.4604427351601825,true,,false,,,3.4604427351601825
1144,0.0000010203895652631568,1.0000000000000009,3372291.351921416,3373254.04556872,GLV,CONTRACT,0xd146fc56cc02478355b6e27edb2eefca6ecc7d22,2.586163914509585,8.000562660920009e-8,3.442033229080051,true,,false,,,3.442033229080051
1145,9.961779727860887e-7,1.0000000000000009,3372294.7122827927,3373254.04556872,GLV,CONTRACT,0x6eb69323acd01077b703dfe91b48603f4fe3526c,2.52479995224596,7.810726965487858e-8,3.3603613768071203,true,,false,,,3.3603613768071203
1146,9.863929733323317e-7,1.0000000000000009,3372298.0396368806,3373254.04556872,GLV,CONTRACT,0x951353bfdd52748efd2d5ead9ea9dc3e331e2771,2.5,7.734005775922713e-8,3.3273540878138466,true,,false,,,3.3273540878138466
1147,9.808078592144313e-7,1.0000000000000009,3372301.3481509597,3373254.04556872,GLV,CONTRACT,0x290f4f95923170eaad0f8cadd84b6e887171c17a,2.4858446018247875,7.69021460342368e-8,3.308514079020676,true,,false,,,3.308514079020676
1148,9.784375845499696e-7,1.0000000000000009,3372304.6486695,3373254.04556872,GLV,CONTRACT,0x445338d7425575715123fcc17fd8ae10ca48e478,2.4798371719045034,7.67163000434291e-8,3.3005185404196715,true,,false,,,3.3005185404196715
1149,9.61405622544103e-7,1.0000000000000009,3372307.8917349055,3373254.04556872,GLV,CONTRACT,0x71cf0af97b410df2fb59fe0bcdf1806557de6a73,2.4366698885135656,7.538087596712347e-8,3.243065405679409,true,,false,,,3.243065405679409
1150,9.565384996491272e-7,1.0000000000000009,3372311.118382269,3373254.04556872,GLV,CONTRACT,0xfe9cdfe1b3831b74e20a1fdf33668ff93e9ae4e6,2.424334229636827,7.499925973911344e-8,3.226647363683652,true,,false,,,3.226647363683652
1151,9.564386509019373e-7,1.0000000000000009,3372314.3446928174,3373254.04556872,GLV,CONTRACT,0xfc16ad381a1a60ca22d1ee07b9200975011e5bf2,2.424081164302094,7.499143090407139e-8,3.2263105484932484,true,,false,,,3.2263105484932484
1152,9.520915389053336e-7,1.0000000000000009,3372317.556339453,3373254.04556872,GLV,CONTRACT,0x6be132c96f77bee89594e07b9b1538893a615ff6,2.4130634661986754,7.465058714099455e-8,3.211646635364165,true,,false,,,3.211646635364165
1153,9.476207711417593e-7,1.0000000000000009,3372320.752905053,3373254.04556872,GLV,CONTRACT,0x5b9026874cf56ecc38a98aad61de66f87924156f,2.401732364182431,7.430004790722972e-8,3.1965655999188898,true,,false,,,3.1965655999188898
1154,9.342834519507643e-7,1.0000000000000009,3372323.904480487,3373254.04556872,GLV,CONTRACT,0xc9161e94197af835da84f85e5d267b189e2197c6,2.367929104346907,7.325430947997789e-8,3.1515754340008244,true,,false,,,3.1515754340008244
1155,9.340553441488772e-7,1.0000000000000009,3372327.0552864554,3373254.04556872,GLV,CONTRACT,0x5d84c49856e5c517694c2de0dae2e73f5326fff1,2.3673509681272304,7.323642424452891e-8,3.150805968435283,true,,false,,,3.150805968435283
1156,9.297959967005304e-7,1.0000000000000009,3372330.191724563,3373254.04556872,GLV,CONTRACT,0x8d77fa0058335ce7da21f421fa5154feeb0abfde,2.3565557081154993,7.290246183139564e-8,3.1364381074236642,true,,false,,,3.1364381074236642
1157,9.249084195096124e-7,1.0000000000000009,3372333.311675631,3373254.04556872,GLV,CONTRACT,0x8355817ce171d7769f1f0bd22fae05c6cd80afcc,2.344168208095081,7.2519241844567e-8,3.1199510678913707,true,,false,,,3.1199510678913707
1158,9.246747595481109e-7,1.0000000000000009,3372336.4308385043,3373254.04556872,GLV,CONTRACT,0x02dfa09c41427e7c7610ed31ce1ae3f3d9446d4e,2.3435759999999846,7.250092128125491e-8,3.1191628734809487,true,,false,,,3.1191628734809487
1159,9.185180773953904e-7,1.0000000000000009,3372339.529233325,3373254.04556872,GLV,CONTRACT,0xe599a80c21cdd1ddf629d088a285476b06a15fdc,2.327971970168138,7.201819465386623e-8,3.0983948205020035,true,,false,,,3.0983948205020035
1160,9.170534944568013e-7,1.0000000000000009,3372342.622687735,3373254.04556872,GLV,CONTRACT,0x83ee6bacb5a5c0e12baf10b16d81b4f5263e660f,2.3242600039990124,7.190336118269804e-8,3.0934544101793366,true,,false,,,3.0934544101793366
1161,9.154940049076365e-7,1.0000000000000009,3372345.710881591,3373254.04556872,GLV,CONTRACT,0x6efb6252ee96da50119f860264ef196eb2a84edb,2.320307498275314,7.178108637431223e-8,3.088193855748594,true,,false,,,3.088193855748594
1162,9.093277457522908e-7,1.0000000000000009,3372348.778275088,3373254.04556872,GLV,CONTRACT,0x3471cb4d93ab7ade6c6e6a5ad35727a9b9730d59,2.3046791956564445,7.129760884342341e-8,3.0673934971067993,true,,false,,,3.0673934971067993
1163,9.090427982639357e-7,1.0000000000000009,3372351.8447073847,3373254.04556872,GLV,CONTRACT,0xd1808cf53bf3580af37a0f0ec2ac97a8b782cfe8,2.3039570000000005,7.127526698191027e-8,3.066432296838931,true,,false,,,3.066432296838931
1164,9.074815354657451e-7,1.0000000000000009,3372354.9058731454,3373254.04556872,GLV,CONTRACT,0xa0ba6ded7cd248d4bd9ea7d08f4be5f91ee2c29c,2.3,7.115285313848895e-8,3.0611657607887386,true,,false,,,3.0611657607887386
1165,8.971962186542143e-7,1.0000000000000009,3372357.9323439198,3373254.04556872,GLV,CONTRACT,0xf035d78c5ca951c5bcd4b0b8f9d62aaefac629c9,2.273932,7.034641288822194e-8,3.0264707742442862,true,,false,,,3.0264707742442862
1166,8.934281818920856e-7,1.0000000000000009,3372360.946104149,3373254.04556872,GLV,CONTRACT,0x445207de10d134fa13f404a8efdbfac2deb1824b,2.2643819604518693,7.005097264411981e-8,3.013760228992584,true,,false,,,3.013760228992584
1167,8.925958788127463e-7,1.0000000000000009,3372363.9570568083,3373254.04556872,GLV,CONTRACT,0x2128c0a5eee3cb1ab9cccc28ed0778bf5af25b29,2.262272499258813,6.998571430391507e-8,3.0109526592630633,true,,false,,,3.0109526592630633
1168,8.674876405262019e-7,1.0000000000000009,3372366.883313001,3373254.04556872,GLV,CONTRACT,0xdfbce9fafb73cbbb147778c31e2708184d61cd6c,2.198636,6.801705409260643e-8,2.926256192885874,true,,false,,,2.926256192885874
